"title","musicentity","observationValue","startTime","startTimeType","duration","durationType"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","126.44","http://w3id.org/polifonia/resource/ValueType/Second","1.8199999999999932","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:min","128.26","http://w3id.org/polifonia/resource/ValueType/Second","1.8400000000000034","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Bb:7","130.1","http://w3id.org/polifonia/resource/ValueType/Second","1.8300000000000125","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","131.93","http://w3id.org/polifonia/resource/ValueType/Second","1.789999999999992","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","133.72","http://w3id.org/polifonia/resource/ValueType/Second","1.7700000000000102","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","G:7","135.49","http://w3id.org/polifonia/resource/ValueType/Second","1.829999999999984","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","G:7","137.32","http://w3id.org/polifonia/resource/ValueType/Second","1.7800000000000011","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","C:7","139.1","http://w3id.org/polifonia/resource/ValueType/Second","1.7800000000000011","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","C:7","140.88","http://w3id.org/polifonia/resource/ValueType/Second","1.8100000000000023","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:7","142.69","http://w3id.org/polifonia/resource/ValueType/Second","1.7800000000000011","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:7","144.47","http://w3id.org/polifonia/resource/ValueType/Second","1.7199999999999989","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","N","146.19","http://w3id.org/polifonia/resource/ValueType/Second","1.7800000000000011","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","N","147.97","http://w3id.org/polifonia/resource/ValueType/Second","1.8499999999999943","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:min","149.82","http://w3id.org/polifonia/resource/ValueType/Second","1.8199999999999932","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Bb:7","151.64","http://w3id.org/polifonia/resource/ValueType/Second","1.8600000000000136","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","153.5","http://w3id.org/polifonia/resource/ValueType/Second","1.789999999999992","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","155.29","http://w3id.org/polifonia/resource/ValueType/Second","1.8100000000000023","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","C:7","157.1","http://w3id.org/polifonia/resource/ValueType/Second","1.8400000000000034","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","C:7","158.94","http://w3id.org/polifonia/resource/ValueType/Second","1.8499999999999943","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:min","160.79","http://w3id.org/polifonia/resource/ValueType/Second","0.9200000000000159","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","C:7","161.71","http://w3id.org/polifonia/resource/ValueType/Second","0.9099999999999966","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:min","162.62","http://w3id.org/polifonia/resource/ValueType/Second","1.8100000000000023","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Ab","164.43","http://w3id.org/polifonia/resource/ValueType/Second","1.829999999999984","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","A:dim","166.26","http://w3id.org/polifonia/resource/ValueType/Second","1.8300000000000125","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","168.09","http://w3id.org/polifonia/resource/ValueType/Second","1.8400000000000034","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","C:7","169.93","http://w3id.org/polifonia/resource/ValueType/Second","1.829999999999984","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","F:min","171.76","http://w3id.org/polifonia/resource/ValueType/Second","1.9099999999999966","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Bb:7","173.67","http://w3id.org/polifonia/resource/ValueType/Second","1.8600000000000136","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","175.53","http://w3id.org/polifonia/resource/ValueType/Second","0.9099999999999966","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Bb:7","176.44","http://w3id.org/polifonia/resource/ValueType/Second","0.9200000000000159","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","Eb","177.36","http://w3id.org/polifonia/resource/ValueType/Second","0.9099999999999966","http://w3id.org/polifonia/resource/ValueType/Second"
"Singin' the Blues (Til My Daddy Comes Home)","http://w3id.org/polifonia/resource/MusicEntity/1c661fc40799fa5a287b2e93c1676edcc2cdf6ec","N","178.27","http://w3id.org/polifonia/resource/ValueType/Second","6.280000000000001","http://w3id.org/polifonia/resource/ValueType/Second"
"Smells Like Teen Spirit","http://w3id.org/polifonia/resource/MusicEntity/826bd8db6f26b327c3e1186e8ce055fe9fd9a43d","N","0.0","http://w3id.org/polifonia/resource/ValueType/Second","0.43","http://w3id.org/polifonia/resource/ValueType/Second"
"Smells Like Teen Spirit","http://w3id.org/polifonia/resource/MusicEntity/826bd8db6f26b327c3e1186e8ce055fe9fd9a43d","F:sus4","0.43","http://w3id.org/polifonia/resource/ValueType/Second","1.355","http://w3id.org/polifonia/resource/ValueType/Second"
"Smells Like Teen Spirit","http://w3id.org/polifonia/resource/MusicEntity/826bd8db6f26b327c3e1186e8ce055fe9fd9a43d","Bb:maj","1.785","http://w3id.org/polifonia/resource/ValueType/Second","0.8400000000000001","http://w3id.org/polifonia/resource/ValueType/Second"
"Smells Like Teen Spirit","http://w3id.org/polifonia/resource/MusicEntity/826bd8db6f26b327c3e1186e8ce055fe9fd9a43d","Ab:maj","2.625","http://w3id.org/polifonia/resource/ValueType/Second","1.311","http://w3id.org/polifonia/resource/ValueType/Second"
"Smells Like Teen Spirit","http://w3id.org/polifonia/resource/MusicEntity/826bd8db6f26b327c3e1186e8ce055fe9fd9a43d","Db:maj","3.936","http://w3id.org/polifonia/resource/ValueType/Second","0.8479999999999999","http://w3id.org/polifonia/resource/ValueType/Second"
"Smells Like Teen Spirit","http://w3id.org/polifonia/resource/MusicEntity/826bd8db6f26b327c3e1186e8ce055fe9fd9a43d","F:sus4","4.784","http://w3id.org/polifonia/resource/ValueType/Second","1.3040000000000003","http://w3id.org/polifonia/resource/ValueType/Second"
